user_id,age_min,age_max,max_distance_km,genders,orientations
796,22,29,75,['male'],"['straight', 'gay', 'bi', 'queer']"
797,25,31,50,['male'],"['straight', 'gay', 'bi', 'queer']"
798,29,35,100,['female'],"['straight', 'gay', 'bi', 'queer']"
799,19,27,10,['male'],"['straight', 'gay', 'bi', 'queer']"
800,18,28,10,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
801,23,34,25,['male'],"['straight', 'gay', 'bi', 'queer']"
802,18,22,100,['female'],"['straight', 'gay', 'bi', 'queer']"
803,18,30,25,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
804,26,34,25,['female'],"['straight', 'gay', 'bi', 'queer']"
805,32,42,25,['male'],"['straight', 'gay', 'bi', 'queer']"
806,22,31,75,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
807,26,39,10,['male'],"['straight', 'gay', 'bi', 'queer']"
808,31,41,75,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
809,32,41,50,['male'],"['straight', 'gay', 'bi', 'queer']"
810,26,37,10,['male'],"['straight', 'gay', 'bi', 'queer']"
811,26,34,75,"['male', 'female', 'nonbinary', 'other']","['straight', 'gay', 'bi', 'queer']"
812,20,28,10,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
813,34,40,10,['nonbinary'],"['straight', 'gay', 'bi', 'queer']"
814,20,31,25,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
815,22,32,25,['female'],"['straight', 'gay', 'bi', 'queer']"
816,18,26,10,['male'],"['straight', 'gay', 'bi', 'queer']"
817,25,32,100,['female'],"['straight', 'gay', 'bi', 'queer']"
818,18,30,100,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
819,22,33,75,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
820,24,33,10,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
821,24,35,50,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
822,26,35,25,['female'],"['straight', 'gay', 'bi', 'queer']"
823,20,30,100,['male'],"['straight', 'gay', 'bi', 'queer']"
824,25,31,75,['female'],"['straight', 'gay', 'bi', 'queer']"
825,18,26,75,['male'],"['straight', 'gay', 'bi', 'queer']"
826,31,38,100,['female'],"['straight', 'gay', 'bi', 'queer']"
827,19,29,10,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
828,20,32,10,['male'],"['straight', 'gay', 'bi', 'queer']"
829,32,41,25,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
830,26,31,10,['male'],"['straight', 'gay', 'bi', 'queer']"
831,20,31,50,['male'],"['straight', 'gay', 'bi', 'queer']"
832,24,31,100,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
833,22,30,10,['male'],"['straight', 'gay', 'bi', 'queer']"
834,37,43,25,['female'],"['straight', 'gay', 'bi', 'queer']"
835,29,39,10,['male'],"['straight', 'gay', 'bi', 'queer']"
836,19,30,50,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
837,28,38,100,['female'],"['straight', 'gay', 'bi', 'queer']"
838,28,39,25,['female'],"['straight', 'gay', 'bi', 'queer']"
839,31,36,10,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
840,23,30,10,['female'],"['straight', 'gay', 'bi', 'queer']"
841,22,36,25,['female'],"['straight', 'gay', 'bi', 'queer']"
842,32,40,10,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
843,29,39,100,['male'],"['straight', 'gay', 'bi', 'queer']"
844,31,38,75,['male'],"['straight', 'gay', 'bi', 'queer']"
845,32,40,75,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
846,26,36,10,['male'],"['straight', 'gay', 'bi', 'queer']"
847,19,30,50,['male'],"['straight', 'gay', 'bi', 'queer']"
848,20,27,10,['male'],"['straight', 'gay', 'bi', 'queer']"
849,22,30,10,['male'],"['straight', 'gay', 'bi', 'queer']"
850,21,29,25,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
851,18,20,75,['male'],"['straight', 'gay', 'bi', 'queer']"
852,22,30,25,['female'],"['straight', 'gay', 'bi', 'queer']"
853,33,43,50,['female'],"['straight', 'gay', 'bi', 'queer']"
854,18,28,10,['female'],"['straight', 'gay', 'bi', 'queer']"
855,37,44,10,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
856,35,44,100,['male'],"['straight', 'gay', 'bi', 'queer']"
857,27,34,100,['female'],"['straight', 'gay', 'bi', 'queer']"
858,26,34,25,['female'],"['straight', 'gay', 'bi', 'queer']"
859,28,34,10,['male'],"['straight', 'gay', 'bi', 'queer']"
860,18,21,10,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
861,18,22,75,['male'],"['straight', 'gay', 'bi', 'queer']"
862,31,39,10,['female'],"['straight', 'gay', 'bi', 'queer']"
863,19,24,25,['male'],"['straight', 'gay', 'bi', 'queer']"
864,24,32,25,['female'],"['straight', 'gay', 'bi', 'queer']"
865,18,27,50,['female'],"['straight', 'gay', 'bi', 'queer']"
866,18,27,75,['male'],"['straight', 'gay', 'bi', 'queer']"
867,20,31,25,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
868,27,39,100,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
869,28,37,50,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
870,22,28,25,['male'],"['straight', 'gay', 'bi', 'queer']"
871,26,36,25,['male'],"['straight', 'gay', 'bi', 'queer']"
872,23,30,100,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
873,21,26,75,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
874,28,33,100,['male'],"['straight', 'gay', 'bi', 'queer']"
875,18,21,25,['male'],"['straight', 'gay', 'bi', 'queer']"
876,18,26,25,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
877,27,35,25,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
878,34,39,25,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
879,21,27,100,['female'],"['straight', 'gay', 'bi', 'queer']"
880,24,36,10,['female'],"['straight', 'gay', 'bi', 'queer']"
881,19,28,25,['female'],"['straight', 'gay', 'bi', 'queer']"
882,18,23,25,['male'],"['straight', 'gay', 'bi', 'queer']"
883,24,33,50,['female'],"['straight', 'gay', 'bi', 'queer']"
884,18,23,50,['male'],"['straight', 'gay', 'bi', 'queer']"
885,26,38,50,['male'],"['straight', 'gay', 'bi', 'queer']"
886,33,39,50,['male'],"['straight', 'gay', 'bi', 'queer']"
887,32,36,10,['male'],"['straight', 'gay', 'bi', 'queer']"
888,26,35,10,['female'],"['straight', 'gay', 'bi', 'queer']"
889,18,26,10,['male'],"['straight', 'gay', 'bi', 'queer']"
890,26,34,75,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
891,25,35,10,['female'],"['straight', 'gay', 'bi', 'queer']"
892,22,31,50,['male'],"['straight', 'gay', 'bi', 'queer']"
893,28,36,10,['female'],"['straight', 'gay', 'bi', 'queer']"
894,19,26,50,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
895,21,34,25,['male'],"['straight', 'gay', 'bi', 'queer']"
896,18,27,100,['female'],"['straight', 'gay', 'bi', 'queer']"
897,18,30,10,['male'],"['straight', 'gay', 'bi', 'queer']"
898,34,48,100,['male'],"['straight', 'gay', 'bi', 'queer']"
899,23,29,25,['female'],"['straight', 'gay', 'bi', 'queer']"
900,18,23,75,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
901,25,34,100,['male'],"['straight', 'gay', 'bi', 'queer']"
902,22,32,25,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
903,37,43,25,['male'],"['straight', 'gay', 'bi', 'queer']"
904,18,23,100,['male'],"['straight', 'gay', 'bi', 'queer']"
905,22,28,50,['female'],"['straight', 'gay', 'bi', 'queer']"
906,25,33,10,['female'],"['straight', 'gay', 'bi', 'queer']"
907,34,43,75,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
908,28,36,25,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
909,19,30,75,['male'],"['straight', 'gay', 'bi', 'queer']"
910,21,29,25,['female'],"['straight', 'gay', 'bi', 'queer']"
911,21,31,100,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
912,32,39,100,['male'],"['straight', 'gay', 'bi', 'queer']"
913,24,31,50,['female'],"['straight', 'gay', 'bi', 'queer']"
914,28,39,25,['male'],"['straight', 'gay', 'bi', 'queer']"
915,18,24,50,['male'],"['straight', 'gay', 'bi', 'queer']"
916,26,38,100,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
917,31,43,100,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
918,25,34,75,['male'],"['straight', 'gay', 'bi', 'queer']"
919,24,32,75,['male'],"['straight', 'gay', 'bi', 'queer']"
920,18,26,100,['male'],"['straight', 'gay', 'bi', 'queer']"
921,20,31,10,['male'],"['straight', 'gay', 'bi', 'queer']"
922,29,35,50,['female'],"['straight', 'gay', 'bi', 'queer']"
923,18,24,50,['male'],"['straight', 'gay', 'bi', 'queer']"
924,24,35,100,['male'],"['straight', 'gay', 'bi', 'queer']"
925,32,44,50,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
926,28,38,25,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
927,29,40,75,['female'],"['straight', 'gay', 'bi', 'queer']"
928,25,37,10,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
929,19,29,10,['female'],"['straight', 'gay', 'bi', 'queer']"
930,18,23,50,['female'],"['straight', 'gay', 'bi', 'queer']"
931,22,30,25,['female'],"['straight', 'gay', 'bi', 'queer']"
932,27,36,75,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
933,26,38,50,['male'],"['straight', 'gay', 'bi', 'queer']"
934,18,25,10,['male'],"['straight', 'gay', 'bi', 'queer']"
935,19,29,100,['male'],"['straight', 'gay', 'bi', 'queer']"
936,22,30,50,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
937,21,29,10,['male'],"['straight', 'gay', 'bi', 'queer']"
938,18,22,50,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
939,22,34,75,['female'],"['straight', 'gay', 'bi', 'queer']"
940,24,35,10,['male'],"['straight', 'gay', 'bi', 'queer']"
941,24,36,25,['female'],"['straight', 'gay', 'bi', 'queer']"
942,18,29,100,['female'],"['straight', 'gay', 'bi', 'queer']"
943,27,32,10,['female'],"['straight', 'gay', 'bi', 'queer']"
944,24,34,100,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
945,18,20,25,['female'],"['straight', 'gay', 'bi', 'queer']"
946,23,27,10,['female'],"['straight', 'gay', 'bi', 'queer']"
947,20,28,75,['male'],"['straight', 'gay', 'bi', 'queer']"
948,24,37,75,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
949,21,31,10,['female'],"['straight', 'gay', 'bi', 'queer']"
950,32,42,50,['male'],"['straight', 'gay', 'bi', 'queer']"
951,44,52,100,['female'],"['straight', 'gay', 'bi', 'queer']"
952,32,43,10,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
953,27,40,50,['female'],"['straight', 'gay', 'bi', 'queer']"
954,25,30,75,['female'],"['straight', 'gay', 'bi', 'queer']"
955,22,30,10,['male'],"['straight', 'gay', 'bi', 'queer']"
956,24,33,50,['female'],"['straight', 'gay', 'bi', 'queer']"
957,19,24,100,['female'],"['straight', 'gay', 'bi', 'queer']"
958,18,21,100,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
959,29,41,75,['female'],"['straight', 'gay', 'bi', 'queer']"
960,30,36,25,['male'],"['straight', 'gay', 'bi', 'queer']"
961,21,26,75,['female'],"['straight', 'gay', 'bi', 'queer']"
962,32,43,50,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
963,18,26,75,['male'],"['straight', 'gay', 'bi', 'queer']"
964,18,28,100,['female'],"['straight', 'gay', 'bi', 'queer']"
965,25,32,50,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
966,34,44,25,['female'],"['straight', 'gay', 'bi', 'queer']"
967,23,36,75,['male'],"['straight', 'gay', 'bi', 'queer']"
968,25,34,10,['male'],"['straight', 'gay', 'bi', 'queer']"
969,32,40,50,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
970,30,35,75,['female'],"['straight', 'gay', 'bi', 'queer']"
971,22,36,25,['female'],"['straight', 'gay', 'bi', 'queer']"
972,25,29,50,['female'],"['straight', 'gay', 'bi', 'queer']"
973,18,22,50,"['male', 'female', 'nonbinary', 'other']","['straight', 'gay', 'bi', 'queer']"
974,27,35,10,['male'],"['straight', 'gay', 'bi', 'queer']"
975,18,30,10,['female'],"['straight', 'gay', 'bi', 'queer']"
976,32,42,75,['female'],"['straight', 'gay', 'bi', 'queer']"
977,26,30,10,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
978,23,28,100,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
979,28,38,25,['female'],"['straight', 'gay', 'bi', 'queer']"
980,22,29,10,['female'],"['straight', 'gay', 'bi', 'queer']"
981,28,34,50,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
982,28,33,25,['female'],"['straight', 'gay', 'bi', 'queer']"
983,19,26,10,['male'],"['straight', 'gay', 'bi', 'queer']"
984,18,27,25,['male'],"['straight', 'gay', 'bi', 'queer']"
985,27,32,10,['male'],"['straight', 'gay', 'bi', 'queer']"
986,27,37,25,['female'],"['straight', 'gay', 'bi', 'queer']"
987,30,38,75,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
988,18,23,25,['female'],"['straight', 'gay', 'bi', 'queer']"
989,28,33,75,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
990,32,42,75,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
991,30,41,100,['female'],"['straight', 'gay', 'bi', 'queer']"
992,21,34,75,['female'],"['straight', 'gay', 'bi', 'queer']"
993,18,20,10,['male'],"['straight', 'gay', 'bi', 'queer']"
994,29,42,25,['male'],"['straight', 'gay', 'bi', 'queer']"
995,29,40,75,['male'],"['straight', 'gay', 'bi', 'queer']"
996,33,42,50,['male'],"['straight', 'gay', 'bi', 'queer']"
997,23,27,10,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
998,22,32,50,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
999,19,33,100,['female'],"['straight', 'gay', 'bi', 'queer']"
1000,23,35,75,['female'],"['straight', 'gay', 'bi', 'queer']"
1001,23,31,50,['male'],"['straight', 'gay', 'bi', 'queer']"
1002,25,33,50,['female'],"['straight', 'gay', 'bi', 'queer']"
1003,20,27,75,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1004,31,40,25,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1005,24,32,75,['male'],"['straight', 'gay', 'bi', 'queer']"
1006,28,36,50,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1007,21,30,25,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1008,27,31,10,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1009,31,35,75,['nonbinary'],"['straight', 'gay', 'bi', 'queer']"
1010,24,35,25,['male'],"['straight', 'gay', 'bi', 'queer']"
1011,33,45,100,['female'],"['straight', 'gay', 'bi', 'queer']"
1012,31,40,50,['female'],"['straight', 'gay', 'bi', 'queer']"
1013,23,31,100,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1014,38,47,10,['male'],"['straight', 'gay', 'bi', 'queer']"
1015,18,30,50,['female'],"['straight', 'gay', 'bi', 'queer']"
1016,36,47,75,['male'],"['straight', 'gay', 'bi', 'queer']"
1017,18,30,100,['male'],"['straight', 'gay', 'bi', 'queer']"
1018,21,30,10,['female'],"['straight', 'gay', 'bi', 'queer']"
1019,27,36,50,['female'],"['straight', 'gay', 'bi', 'queer']"
1020,31,36,50,['female'],"['straight', 'gay', 'bi', 'queer']"
1021,18,24,75,['male'],"['straight', 'gay', 'bi', 'queer']"
1022,21,31,25,['male'],"['straight', 'gay', 'bi', 'queer']"
1023,22,26,75,['female'],"['straight', 'gay', 'bi', 'queer']"
1024,35,41,25,['male'],"['straight', 'gay', 'bi', 'queer']"
1025,32,42,25,['female'],"['straight', 'gay', 'bi', 'queer']"
1026,26,37,50,['female'],"['straight', 'gay', 'bi', 'queer']"
1027,27,33,75,['female'],"['straight', 'gay', 'bi', 'queer']"
1028,31,44,25,['female'],"['straight', 'gay', 'bi', 'queer']"
1029,23,31,100,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1030,30,44,25,['male'],"['straight', 'gay', 'bi', 'queer']"
1031,27,33,75,['male'],"['straight', 'gay', 'bi', 'queer']"
1032,19,28,25,['female'],"['straight', 'gay', 'bi', 'queer']"
1033,24,30,25,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1034,35,42,50,['male'],"['straight', 'gay', 'bi', 'queer']"
1035,24,32,75,['female'],"['straight', 'gay', 'bi', 'queer']"
1036,27,35,75,['male'],"['straight', 'gay', 'bi', 'queer']"
1037,35,43,10,['female'],"['straight', 'gay', 'bi', 'queer']"
1038,24,35,100,['female'],"['straight', 'gay', 'bi', 'queer']"
1039,19,30,100,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1040,33,42,100,['female'],"['straight', 'gay', 'bi', 'queer']"
1041,40,47,10,['female'],"['straight', 'gay', 'bi', 'queer']"
1042,20,30,100,['male'],"['straight', 'gay', 'bi', 'queer']"
1043,22,30,50,['female'],"['straight', 'gay', 'bi', 'queer']"
1044,18,28,75,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1045,18,28,100,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1046,27,32,10,['female'],"['straight', 'gay', 'bi', 'queer']"
1047,18,26,50,['male'],"['straight', 'gay', 'bi', 'queer']"
1048,25,36,10,['male'],"['straight', 'gay', 'bi', 'queer']"
1049,37,47,50,['female'],"['straight', 'gay', 'bi', 'queer']"
1050,31,36,50,['male'],"['straight', 'gay', 'bi', 'queer']"
1051,29,34,25,['female'],"['straight', 'gay', 'bi', 'queer']"
1052,29,36,25,['male'],"['straight', 'gay', 'bi', 'queer']"
1053,25,33,75,['female'],"['straight', 'gay', 'bi', 'queer']"
1054,33,46,10,['female'],"['straight', 'gay', 'bi', 'queer']"
1055,29,41,75,['female'],"['straight', 'gay', 'bi', 'queer']"
1056,23,33,50,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1057,30,40,25,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1058,18,21,100,['male'],"['straight', 'gay', 'bi', 'queer']"
1059,22,34,50,['male'],"['straight', 'gay', 'bi', 'queer']"
1060,18,22,75,['female'],"['straight', 'gay', 'bi', 'queer']"
1061,19,27,25,['male'],"['straight', 'gay', 'bi', 'queer']"
1062,21,33,75,['male'],"['straight', 'gay', 'bi', 'queer']"
1063,25,34,100,['female'],"['straight', 'gay', 'bi', 'queer']"
1064,31,39,100,['female'],"['straight', 'gay', 'bi', 'queer']"
1065,20,29,10,['female'],"['straight', 'gay', 'bi', 'queer']"
1066,25,31,75,['male'],"['straight', 'gay', 'bi', 'queer']"
1067,18,28,75,['female'],"['straight', 'gay', 'bi', 'queer']"
1068,30,37,50,['male'],"['straight', 'gay', 'bi', 'queer']"
1069,29,39,75,['female'],"['straight', 'gay', 'bi', 'queer']"
1070,18,28,25,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1071,22,31,75,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1072,28,38,75,['male'],"['straight', 'gay', 'bi', 'queer']"
1073,32,37,25,['male'],"['straight', 'gay', 'bi', 'queer']"
1074,29,34,75,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1075,28,34,50,['female'],"['straight', 'gay', 'bi', 'queer']"
1076,38,43,25,['female'],"['straight', 'gay', 'bi', 'queer']"
1077,27,41,10,['male'],"['straight', 'gay', 'bi', 'queer']"
1078,29,38,10,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1079,25,31,25,['female'],"['straight', 'gay', 'bi', 'queer']"
1080,28,37,75,['female'],"['straight', 'gay', 'bi', 'queer']"
1081,24,28,25,['female'],"['straight', 'gay', 'bi', 'queer']"
1082,24,38,10,['female'],"['straight', 'gay', 'bi', 'queer']"
1083,23,32,50,['male'],"['straight', 'gay', 'bi', 'queer']"
1084,25,30,25,['male'],"['straight', 'gay', 'bi', 'queer']"
1085,31,41,25,['female'],"['straight', 'gay', 'bi', 'queer']"
1086,23,30,10,['female'],"['straight', 'gay', 'bi', 'queer']"
1087,28,38,50,['male'],"['straight', 'gay', 'bi', 'queer']"
1088,20,33,75,['female'],"['straight', 'gay', 'bi', 'queer']"
1089,32,42,25,['female'],"['straight', 'gay', 'bi', 'queer']"
1090,28,36,75,['female'],"['straight', 'gay', 'bi', 'queer']"
1091,26,35,100,['female'],"['straight', 'gay', 'bi', 'queer']"
1092,30,38,100,['male'],"['straight', 'gay', 'bi', 'queer']"
1093,26,38,10,['male'],"['straight', 'gay', 'bi', 'queer']"
1094,23,33,25,['male'],"['straight', 'gay', 'bi', 'queer']"
1095,28,32,100,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1096,21,31,100,['male'],"['straight', 'gay', 'bi', 'queer']"
1097,20,28,25,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1098,29,33,75,['female'],"['straight', 'gay', 'bi', 'queer']"
1099,36,46,10,['male'],"['straight', 'gay', 'bi', 'queer']"
1100,25,32,100,['male'],"['straight', 'gay', 'bi', 'queer']"
1101,18,30,75,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1102,28,37,100,['male'],"['straight', 'gay', 'bi', 'queer']"
1103,35,40,100,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1104,31,44,50,['male'],"['straight', 'gay', 'bi', 'queer']"
1105,31,44,10,['male'],"['straight', 'gay', 'bi', 'queer']"
1106,26,35,50,['male'],"['straight', 'gay', 'bi', 'queer']"
1107,37,47,75,['female'],"['straight', 'gay', 'bi', 'queer']"
1108,20,28,100,['female'],"['straight', 'gay', 'bi', 'queer']"
1109,20,33,50,['female'],"['straight', 'gay', 'bi', 'queer']"
1110,25,32,50,['male'],"['straight', 'gay', 'bi', 'queer']"
1111,21,31,10,['female'],"['straight', 'gay', 'bi', 'queer']"
1112,29,42,25,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1113,18,23,75,['male'],"['straight', 'gay', 'bi', 'queer']"
1114,22,31,10,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1115,30,40,50,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1116,26,33,75,['female'],"['straight', 'gay', 'bi', 'queer']"
1117,22,32,50,['female'],"['straight', 'gay', 'bi', 'queer']"
1118,26,31,25,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1119,18,31,50,['female'],"['straight', 'gay', 'bi', 'queer']"
1120,23,33,75,['male'],"['straight', 'gay', 'bi', 'queer']"
1121,30,41,25,['male'],"['straight', 'gay', 'bi', 'queer']"
1122,24,32,100,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1123,28,39,100,['male'],"['straight', 'gay', 'bi', 'queer']"
1124,30,39,50,['male'],"['straight', 'gay', 'bi', 'queer']"
1125,18,23,75,['female'],"['straight', 'gay', 'bi', 'queer']"
1126,22,34,100,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1127,27,37,50,['male'],"['straight', 'gay', 'bi', 'queer']"
1128,18,26,75,['male'],"['straight', 'gay', 'bi', 'queer']"
1129,23,33,25,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1130,21,33,25,['male'],"['straight', 'gay', 'bi', 'queer']"
1131,19,32,100,['male'],"['straight', 'gay', 'bi', 'queer']"
1132,21,30,75,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1133,30,34,100,['male'],"['straight', 'gay', 'bi', 'queer']"
1134,28,38,100,['male'],"['straight', 'gay', 'bi', 'queer']"
1135,21,34,75,['female'],"['straight', 'gay', 'bi', 'queer']"
1136,32,39,50,['male'],"['straight', 'gay', 'bi', 'queer']"
1137,20,32,100,['female'],"['straight', 'gay', 'bi', 'queer']"
1138,28,35,50,['male'],"['straight', 'gay', 'bi', 'queer']"
1139,18,23,50,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1140,35,46,100,['female'],"['straight', 'gay', 'bi', 'queer']"
1141,23,32,100,['female'],"['straight', 'gay', 'bi', 'queer']"
1142,22,30,75,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1143,20,32,100,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1144,28,34,25,['male'],"['straight', 'gay', 'bi', 'queer']"
1145,29,41,25,['male'],"['straight', 'gay', 'bi', 'queer']"
1146,30,34,10,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1147,32,38,50,"['male', 'female', 'nonbinary', 'other']","['straight', 'gay', 'bi', 'queer']"
1148,18,22,25,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1149,25,37,25,['female'],"['straight', 'gay', 'bi', 'queer']"
1150,30,38,10,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1151,32,41,75,['female'],"['straight', 'gay', 'bi', 'queer']"
1152,18,24,50,['male'],"['straight', 'gay', 'bi', 'queer']"
1153,21,26,75,['female'],"['straight', 'gay', 'bi', 'queer']"
1154,33,44,10,['female'],"['straight', 'gay', 'bi', 'queer']"
1155,21,28,50,['male'],"['straight', 'gay', 'bi', 'queer']"
1156,21,32,50,['female'],"['straight', 'gay', 'bi', 'queer']"
1157,18,25,100,"['male', 'female', 'nonbinary', 'other']","['straight', 'gay', 'bi', 'queer']"
1158,26,37,25,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1159,18,27,10,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1160,23,34,25,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1161,24,31,100,['male'],"['straight', 'gay', 'bi', 'queer']"
1162,19,27,100,['female'],"['straight', 'gay', 'bi', 'queer']"
1163,18,23,10,['male'],"['straight', 'gay', 'bi', 'queer']"
1164,22,32,50,['female'],"['straight', 'gay', 'bi', 'queer']"
1165,29,41,75,['female'],"['straight', 'gay', 'bi', 'queer']"
1166,27,41,50,['male'],"['straight', 'gay', 'bi', 'queer']"
1167,30,39,25,['male'],"['straight', 'gay', 'bi', 'queer']"
1168,33,44,50,['female'],"['straight', 'gay', 'bi', 'queer']"
1169,21,30,100,['female'],"['straight', 'gay', 'bi', 'queer']"
1170,22,32,50,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1171,28,36,50,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1172,30,37,75,['female'],"['straight', 'gay', 'bi', 'queer']"
1173,33,41,25,['female'],"['straight', 'gay', 'bi', 'queer']"
1174,29,36,10,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1175,23,34,25,['female'],"['straight', 'gay', 'bi', 'queer']"
1176,22,34,50,['male'],"['straight', 'gay', 'bi', 'queer']"
1177,27,38,100,['male'],"['straight', 'gay', 'bi', 'queer']"
1178,29,37,25,['male'],"['straight', 'gay', 'bi', 'queer']"
1179,23,34,10,['male'],"['straight', 'gay', 'bi', 'queer']"
1180,28,41,10,['male'],"['straight', 'gay', 'bi', 'queer']"
1181,23,29,100,['male'],"['straight', 'gay', 'bi', 'queer']"
1182,26,35,100,['female'],"['straight', 'gay', 'bi', 'queer']"
1183,18,28,75,['male'],"['straight', 'gay', 'bi', 'queer']"
1184,21,31,50,['male'],"['straight', 'gay', 'bi', 'queer']"
1185,26,37,50,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1186,26,36,75,['male'],"['straight', 'gay', 'bi', 'queer']"
